# shard-weights manifest - GENERATED by scripts/generate-shard-weights.ts; do not edit by hand.
# Regenerate: bun run scripts/generate-shard-weights.ts --suite <daemon-unit|daemon-online> <junit-files-or-dirs>
# Format: <weight-ms><TAB><repo-root-relative-path>, sorted by path.
# scripts/lib/shard-split.sh packs listed files by measured duration; files absent
# here keep the stableHash assignment (regenerate to pick up new files).
18	packages/daemon/tests/unit/1-core/agent/session-config-handler.test.ts
31	packages/daemon/tests/unit/1-core/agent/slash-command-manager.test.ts
13	packages/daemon/tests/unit/1-core/agent/transient-error-patterns.test.ts
12	packages/daemon/tests/unit/1-core/agent/turn-outcome-classification.test.ts
95	packages/daemon/tests/unit/1-core/agent/usage-accounting-invariants.test.ts
11	packages/daemon/tests/unit/1-core/core/auth-manager.test.ts
670	packages/daemon/tests/unit/1-core/core/backfill-deepseek-provider.test.ts
8	packages/daemon/tests/unit/1-core/core/built-in-commands.test.ts
27	packages/daemon/tests/unit/1-core/core/client-event-bridge.test.ts
31	packages/daemon/tests/unit/1-core/core/config-validators.test.ts
14	packages/daemon/tests/unit/1-core/core/config.test.ts
30	packages/daemon/tests/unit/1-core/core/credential-discovery.test.ts
5679	packages/daemon/tests/unit/1-core/core/daemon-app-cleanup.test.ts
11	packages/daemon/tests/unit/1-core/core/env-manager.test.ts
27	packages/daemon/tests/unit/1-core/core/error-manager-throttling.test.ts
50	packages/daemon/tests/unit/1-core/core/error-manager.test.ts
13	packages/daemon/tests/unit/1-core/core/internal-command-bus.test.ts
188	packages/daemon/tests/unit/1-core/core/internal-event-bus.test.ts
17	packages/daemon/tests/unit/1-core/core/internal-query-bus.test.ts
20	packages/daemon/tests/unit/1-core/core/logger.test.ts
5	packages/daemon/tests/unit/1-core/core/main-import-order.test.ts
2348	packages/daemon/tests/unit/1-core/core/model-service.test.ts
42	packages/daemon/tests/unit/1-core/core/provider-service.test.ts
1143	packages/daemon/tests/unit/1-core/core/refresh-glm-display-name.test.ts
65	packages/daemon/tests/unit/1-core/core/sdk-session-file-manager.test.ts
9	packages/daemon/tests/unit/1-core/core/sqlite-readonly.test.ts
36	packages/daemon/tests/unit/1-core/core/structured-log-file-sink.test.ts
